date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
2020-01-07,20:15 UTC,104.27083333333333,1.2722222222222221,Boarded,Singapore Straits,MYS,IDN,9.991522599663133,104.21924889400003,1.3461774760000935,"07.01.2020: 2015 UTC: Posn: 01:16.20N – 104:16.15E, Singapore Straits.
Duty motorman on routine engine room rounds, onboard a product tanker underway, noticed an unauthorized person armed with a knife in the steering gear room. As the motorman challenged the person, a second person was noticed escaping towards the poop deck. Alarm raised. Incident reported to Singapore VTIS. On searching the tanker, nothing was reported stolen.","NA",Product Tanker,"NA",imb
2020-01-07,01:30 UTC,72.28722222222223,21.403333333333332,Boarded,Alang Anchorage,IND,IND,8.349976991089425,72.21989993600005,21.44472890800006,"07.01.2020: 0130 UTC: Posn: 21:23.90N – 072:17.14E, Alang Anchorage, India.
While anchored, persons in a small boat approached and boarded a barge, stole some scrap metal and escaped. Master noticed the persons and reported the incident to the Authorities who managed to apprehend the thieves.","NA",Offshore Supply Ship,Anchored,imb
2020-01-13,00:04 UTC,40.71527777777778,-14.369166666666667,Boarded,Nacala Anchorage,MOZ,MOZ,2.2839183139745534,40.69516035200007,-14.362725518999923,"13.01.2020: 0004 UTC: Posn: 14:22.91S – 040:42.55E, Nacala Anchorage, Mozambique.
Duty watchman during rounds on deck noticed two robbers armed with long knives approaching him. He immediately informed the duty officer who raised the alarm and alerted other crew. Upon inspection it was discovered that a mooring rope was missing from the forward store.","NA",Container,"NA",imb
2020-01-16,12:00 UTC,119.07875061035156,5.486818520017563,Boarded,"Around 4nm NW of Tambisan, Lahad Datu",MYS,MYS,8.545493883872489,119.08570397200003,5.409857489000046,"16.01.2020: Around 1200 UTC: Around 4nm NW of Tambisan, Lahad Datu, Malaysia.
A fishing vessel was attacked by six armed persons in a grey coloured speed boat. Malaysian Authorities managed to locate and intercept the fishing vessel. Three crews were found safe on the vessel. The remaining five crews were reported kidnapped.","NA",Fishing Vessel,"NA",imb
2020-01-16,20:57 UTC,6.67,3.6333333333333333,Fired Upon,Around 52nm SW of Bonny,NGA,NGA,77.33251285943334,6.6185001960000704,4.330755927000041,"16.01.2020: 2057 UTC: Posn: 03:38.0N – 006:40.2E, Around 52nm SW of Bonny, Nigeria.
Five armed pirates in a small craft approached a tanker underway. Alarm raised and evasive manoeuvres commenced. Armed security team onboard the tanker fired warning shots resulting in the pirates returning fire and then aborting the approach and moving away.","NA",Product Tanker,"NA",imb
2020-01-17,"NA",3.31787109375,6.293458760394113,Attempted,Lagos Secure Anchorage Area (SAA),NGA,NGA,10.87281774061261,3.326182488000086,6.391424872000073,"17.01.2020: Early Morning Hrs: Posn: Lagos Secure Anchorage Area, Nigeria.
Robbers in a small boat approached an anchored tanker during STS cargo operations. Two of the robbers attempted to board the tanker via the anchor chain. Duty crew on routine rounds noticed the robbers and raised the alarm. Crew mustered and patrol boat informed. Seeing the alerted crew, the robbers aborted the attempted boarding and escaped in their boat. Authorities notified.","NA",Tanker,Anchored,imb
2020-01-19,20:10 UTC,2.297222222222222,5.141666666666667,Boarded,Around 73nm South of Cotonou,BEN,BEN,129.8403988949118,2.226817254000082,6.313666083000044,"19.01.2020: 2010 UTC: Posn: 05:08.3N – 002:17.9E, Around 73nm South of Cotonou, Benin.
Two pirates armed with AK47 rifles in a boat approached and boarded a drifting container ship. Alarm raised, deck lights switched off, accommodation locked down and engines started and headed towards Tema. Ghana navy was notified and requested to board to search the vessel on arrival. All crew safe. Nothing reported stolen.","NA",Container,"NA",imb
2020-01-19,05:00 UTC,-75.52805555555555,10.317222222222222,Boarded,Cartagena Anchorage,COL,COL,0.8524762340235329,-75.52725175699993,10.30955638200004,"19.01.2020: 0500 UTC: Posn: 10:19.02N – 075:31.41W, Cartagena Anchorage, Colombia. 
Two robbers armed with a machete were seen on the forecastle of  an anchored tanker. Alarm raised and crew mustered. Seeing the alerted crew the robbers escaped. Incident reported to the Coast Guard who board the vessel. Nothing was reported stolen.","NA",LPG Tanker,Anchored,imb
2020-01-20,21:45 UTC,104.1457986831665,1.0841056485083254,Boarded,Kabil Anchorage,IDN,IDN,3.963301053566461,104.15170332100007,1.1194522160000702,"20.01.2020: 2145 UTC: Posn: Kabil Anchorage, Pulau Batam, Indonesia.
While anchored, a product tanker was boarded by two robbers. While they were stealing ship’s properties the crew noticed the robbers and managed to apprehend one of the robbers. The other robber escaped in a waiting boat along with two other accomplices. The crew handed over the robber to the Indonesian Marine Police who boarded the vessel for investigations.","NA",Product Tanker,Anchored,imb
2020-01-21,08:35 UTC,5.748055555552228,4.1,Fired Upon,Around 19nm SW of Bayelsa,NGA,NGA,33.64189577322302,5.889903191000087,4.368841864000046,"21.01.2020: 0835 UTC: Posn: 04:05.62N - 005:44.52E, Around 19nm SW of Bayelsa, Nigeria.
Around 15 armed persons in a speed boat chased and fired upon a container vessel underway. Alarm raised and the non-essential crew took shelter in the citadel. The vessel increased speed and the armed naval guard onboard returned fire, resulting in the skiff aborting the attack and moving away. Vessel and crew safe.","NA",Container,"NA",imb
2020-01-25,00:50 UTC,3.3313888888888887,6.291944444444445,Boarded,Lagos Anchorage,NGA,NGA,11.016395320249126,3.326182488000086,6.391424872000073,"25.01.2020: 0050 UTC: Posn: 06:16.91N – 003:19.53E, Lagos Anchorage, Nigeria.
Duty crew onboard an anchored tanker carrying out STS operations noticed an unauthorised person near the forecastle. Alarm sounded. Seeing the alerted crew the person jumped overboard and escaped with his accomplices in a wooden boat. A naval patrol boat arrived at the location, searched the waters around the tanker and remained close to the tanker until daybreak. Nothing reported stolen. Crew and vessel safe.","NA",Product Tanker,Anchored,imb
2020-01-26,03:24 UTC,98.75666666666666,3.9469444444444446,Boarded,Belawan Anchorage,IDN,IDN,9.584654559136801,98.67661980100007,3.9145469330000537,"26.01.2020: 0324 UTC: Posn: 03:56.49N – 098:45.24E, Belawan Anchorage, Indonesia.
Deck watchmen on routine rounds onboard an anchored tanker noticed the forward storeroom broken into and ships properties missing. On searching the area, footsteps were noticed on the forecastle and it was assumed that the thieves gained access via the anchor chain.","NA",Chemical Tanker,Anchored,imb
2020-01-27,18:10 UTC,104.11805555555556,1.2513888888888889,Boarded,Singapore Straits,IDN,IDN,7.038009616686872,104.10320071700005,1.1895205750000741,"27.01.2020: 1810 UTC: Posn: 01:15.5N - 104:07.5E, Singapore Straits.
Two robbers armed with knives boarded a bulk carrier underway. Duty crew spotted the robbers. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with ship’s engine spares. Incident reported to VTIS.","NA",Bulk Carrier,"NA",imb
2020-01-28,08:18 UTC,-77.18333333333334,-12.25,Boarded,Callao Anchorage,PER,PER,14.83457498152155,-77.18154080399995,-12.115912219999927,"28.01.2020: 0818 UTC: Posn: 12:00.15S – 077:10.59W, Callao Anchorage, Peru.
Two unauthorised persons from two skiffs came alongside and boarded an anchored tanker. Duty watchman on security rounds noticed the persons on the forecastle deck. Alarm raised and crew mustered. Seeing the alerted crew, the persons jumped overboard and escaped. Port Authorities notified. Nothing reported stolen.","NA",Product Tanker,Anchored,imb
2020-01-29,03:00 UTC,7.151111111111111,4.683888888888889,Boarded,"FOT, Onne Port",NGA,NGA,2.5440836382010565,7.158213738000086,4.662014065000051,"29.01.2020: 0300 UTC: Posn: 04:41.2N - 007:09.4E, Onne Port, Nigeria.
Duty AB onboard a berthed offshore supply vessel noticed an unauthorised person on deck. Alarm raised and hearing the alerted crew, the person escaped with stolen ship's properties. Incident reported to Port Authority and a search was carried out.","NA",Offshore Supply Ship,Berthed,imb
2020-02-01,01:30 UTC,3.3169444444444443,6.251944444444445,Boarded,Lagos Anchorage,NGA,NGA,15.458656130603606,3.326182488000086,6.391424872000073,"01.02.2020: 0130 UTC: Posn: 06:15.7N – 003:19.1E, Lagos Anchorage, Nigeria.
Two robbers in a boat boarded an anchored tanker. They tried to seize the duty AB on routine rounds, who managed to escape. Alarm raised. Hearing the alerted crew, the robbers escaped without stealing anything. Incident reported to Nigerian Navy. A patrol boat was dispatched to the location.","NA",Tanker,Anchored,imb
2020-02-02,21:20 UTC,103.91055555555556,1.0747222222222221,Boarded,"Around 0.4nm SW of PT Dharma Sentosa Marindo Yard, Pulau Batam",IDN,IDN,0.5408466687879685,103.90674889400003,1.0716820330000587,"02.02.2020: 2120 UTC: Posn: 01:03.89N – 103:53.98E, Around 0.4nm SW of PT Dharma Sentosa Marindo Yard, Pulau Batam, Indonesia.
Alert crew onboard a tug moored to a buoy noticed three robbers on deck and raised the alarm. The crew confronted the robbers who were able to escape with the assistance of two of their accomplices waiting in their boat. Incident reported to the police who boarded the tug for investigations. A search was carried out. It was noticed the padlock to the storeroom was damaged and ship’s equipment stolen. All crew safe.","NA",Tug,"NA",imb
2020-02-07,13:10 UTC,91.84277777777778,21.69527777777778,Boarded,Matarbari Anchorage,BGD,BGD,0.8936011439513157,91.84791100400008,21.688788153000075,"07.02.2020: 1310 UTC: Posn: 21:41.72N – 091:50.34E, Matarbari Anchorage, Bangladesh.
Duty AB onboard an anchored tug noticed robbers armed with knives boarding the tug and immediately informed the Duty Officer. Alarm raised and crew mustered. Robbers stole ship’s stores and escaped. Incident reported to the Coast Guard who boarded the tug for investigation.","NA",Tug,Anchored,imb
2020-02-08,"NA",-1.7005555555555558,4.885277777777778,Boarded,Takoradi Anchorage,GHA,GHA,5.1078430105036725,-1.7188207669999542,4.927679755000042,"LATE REPORT:
08.02.2020: Posn: Takoradi Anchorage, Ghana.
Unnoticed, robbers boarded an anchored tanker stole ship’s stores and escaped.","NA",Chemical Tanker,Anchored,imb
2020-02-08,18:20 UTC,104.16166666666666,1.2583333333333333,Boarded,Singapore Straits,IDN,IDN,9.319176975522776,104.12769616000003,1.1813011740000547,"08.02.2020: 1820 UTC: Posn: 01:15.6N - 104:09.7E, Singapore Straits.
Duty crew onboard a bulk carrier underway noticed six armed robbers in the engine room and raised the alarm. Crew mustered and incident reported to Singapore VTIS. Seeing the alerted crew, the robbers escaped with stolen ship's properties. Singapore Police Coast Guard boarded the vessel for inspection.","NA",Bulk Carrier,"NA",imb
2020-02-08,18:30 UTC,104.17444444444445,1.2686111111111111,Boarded,Singapore Straits,MYS,IDN,8.801946618392195,104.17408287900008,1.3482119810000768,"08.02.2020: 1830 UTC: Posn : 01:15.67N – 104:10.28E, Singapore Straits.
Duty crew onboard a product tanker underway noticed an unauthorised person in the engine room. Alarm raised, crew mustered, and incident reported to Singapore VTIS. On searching the vessel it was noticed that ship’s properties were stolen.","NA",Tanker,"NA",imb
2020-02-11,00:01 UTC,82.32444444444444,16.980833333333333,Boarded,Kakinada Anchorage,IND,IND,3.7464583524124637,82.34888756600003,16.95648834800005,"LATE REPORT:
11.02.2020: 0001 UTC: Posn: 16:58.51N - 082:18.88E, Kakinada Anchorage, India.
Duty crew on routine rounds onboard an anchored offshore supply ship noticed three robbers armed with knives stealing ship's properties. Alarm raised and crew alerted. Seeing the crew alertness, the robbers escaped. Incident reported to Port Control.","NA",Offshore Supply Ship,Anchored,imb
2020-02-14,07:59 UTC,5.316666666666666,1.55,Boarded,Around 102nm NW of Sao Tome Island,STP,STP,189.71262798402486,6.533050977000073,0.3481306010000935,"14.02.2020: 0759 UTC: Posn: 01:33N – 005:19E, Around 102nm NW of Sao Tome Island, Sao Tome and Principe.
Armed pirates in two boats approached and boarded a container ship underway. Master raised the alarm, sent distress message, stopped the ship and all crew members mustered in the citadel. Upon receiving the distress message, the IMB Piracy Reporting Centre (IMB PRC) immediately alerted the Authorities in the Region, and commenced liaising with the authorities and vessel operators. A security vessel with a Nigerian Navy team was dispatched to assist.  The Sao Tome Navy/Authorities requested a nearby Portuguese patrol boat to assist as well. The crew emerged from the citadel after the Nigerian navy personnel boarded and searched the ship. Some ships equipment were reported as damaged. Under the escort of the security vessel the ship proceeded to a safe port.","NA",Container,"NA",imb
2020-02-15,05:00 UTC,13.283333333333333,-8.716666666666667,Boarded,Luanda Anchorage,AGO,AGO,4.374142180933667,13.287119988000086,-8.756036065999922,"15.02.2020: 0300-0500 UTC: Posn: 08:43.4S - 013:17.5E, Luanda Anchorage, Angola.
Duty crew onboard an anchored support vessel noticed the paint store broken into and ship's stores stolen.","NA",Support,Anchored,imb
2020-02-18,00:20 UTC,3.2377777777777776,6.298055555555556,Attempted,Lagos Secure Anchorage Area,NGA,NGA,11.217936472068608,3.2142033210000704,6.396714585000041,"18.02.2020: 0020 UTC: Posn: 06:17.53N – 003:14.16E, Lagos Secure Anchorage Area, Nigeria.
Three persons in a small boat approached an anchored tanker and attempted to board via the anchor chain. Duty crew on routine rounds noticed the attempted boarding and raised the alarm. Seeing the alerted crew the persons aborted the boarding and escaped in their boat. The incident reported to Port Control.","NA",Tanker,Anchored,imb
2020-02-19,02:50 UTC,71.0525,20.61111111111111,Boarded,"Around 7.7nm SSE of Diu, Gujarat",IND,IND,13.17338150607055,70.98243248800009,20.710150458000044,"19.02.2020: 0250 UTC: Posn: 20:36.40N – 071:03.96E, Around 7.7nm SSE of Diu, Gujarat, India.
Nine persons in a fishing boat approached a tanker under tow by a tug. Two persons boarded the tanker. The Master of the tug immediately reported the incident to the Indian Coast Guard via vhf ch-16. A Coast Guard ship responded, arrived at the location, apprehended the nine persons and handed them over to the Marine Police for further legal action.","NA",Tanker,"NA",imb
2020-02-19,18:30 UTC,82.40166666666667,17.051388888888887,Boarded,Kakinada Anchorage,IND,IND,6.789137022328519,82.34205162900008,17.073187567000048,"19.02.2020: 1830 UTC: Posn: 17:03.5N – 082:24.6E, Kakinada Anchorage, India.
During routine rounds, crew noticed ship's stores missing. On investigating, it was noticed that a robber had boarded the vessel, stolen ship’s stores and escaped. Incident reported to Regional Authorities.","NA",LPG Tanker,"NA",imb
2020-02-20,01:03 UTC,2.1038888888888887,5.141944444444444,Boarded,Around 75nm SSW of Cotonou,BEN,BEN,127.61252402352564,1.8845320970000898,6.274807033000059,"20.02.2020: 0103 UTC: Posn: 05:08.31N – 002:06.14E, Around 75nm SSW of Cotonou, Benin. 
While underway, armed pirates attacked a tanker and kidnapped nine crew members. Vessel sailed to a safe port. Investigations are ongoing. On 06.03.2020 the nine kidnapped crew members were released safely.","NA",Product Tanker,"NA",imb
2020-02-21,02:20 UTC,4.668055555555555,2.8175,Fired Upon,Around 130nm SW of Brass,NGA,NGA,218.75718481061944,5.889903191000087,4.368841864000046,"21.02.2020: 0220 UTC: Posn: 02:49.3N – 004:40.5E, Around 130nm SW of Brass, Nigeria.
Duty office onboard a container ship underway noticed a speed boat approaching at high speed. Alarm raised, speed increased, all non-essential crew mustered in the citadel and CSO notified. As the boat closed the Master commenced evasive manoeuvres. The approaching boat called the ship over VHF Ch 16 and demanded the ship to be stopped. Shots were heard being fired towards the ship. After around one hour the boat aborted and moved away. All crew safe.","NA",Container,"NA",imb
2020-02-25,23:40 UTC,13.2675,-8.752222222222223,Boarded,Luanda Inner Anchorage,AGO,AGO,0.9224380736099425,13.25953209700009,-8.75481536299992,"25.02.2020: 2340 UTC: Posn: 08:45.8S – 013:16.3E, Luanda Inner Anchorage, Angola.
Crew onboard an anchored offshore supply ship noticed the padlock to the paint store broken. On checking the CCTV footage, it was noticed that four robbers had forced their way into the paint store and stole ship’s stores. Incident reported to Port Control.","NA",Offshore Supply Ship,Anchored,imb
2020-02-25,07:07 UTC,-72.38388888888889,18.566666666666666,Boarded,"Echo Anchorage, Port Au Prince",HTI,HTI,2.4237245972489614,-72.40176347599993,18.55292389500005,"25.02.2020: 0707 UTC: Posn: 18:34.0N – 072:23.2W, Echo Anchorage, Port Au Prince, Haiti.
Two robbers armed with a gun boarded an anchored tanker. Alert duty crew noticed the robbers, raised the alarm and retreated into the accommodation. All crew mustered. Seeing the alerted crew, the robbers escaped with ship's properties in a wooden boat along with another accomplice. The incident was reported to the CSO and Port Control.","NA",Asphalt/Bitumen Tanker,Anchored,imb
2020-02-27,22:30 UTC,82.3,16.966666666666665,Boarded,Kakinada Anchorage,IND,IND,3.6262942959851605,82.29167728000004,16.998439846000053,"27.02.2020: 2230 UTC: Posn: 16:58N – 082:18E, Kakinada Anchorage, India.
Seven persons in a dinghy boat approached and boarded an anchored offshore tug. They stole lube oil drums and escaped. Incident reported to Kakinada Coast Guard. Two coast guard ships were deployed to search the fishing boats in the vicinity.","NA",Tug,Anchored,imb
2020-02-27,16:30 UTC,103.44,1.1847222222222222,Boarded,Singapore Straits,IDN,IDN,8.21181150406139,103.38982181100005,1.1302757830000587,"27.02.2020: 1630 UTC: Posn: 01:10.65N – 103:25.84E, Singapore Straits.
Duty lookout onboard the bridge of a bulk carrier underway noticed four unauthorized persons near the accommodation block. Alarm raised, crew mustered and Singapore VTIS notified. Hearing the alerted crew the unauthorised persons escaped. The Singapore Coast Guard boarded the vessel for inspection. On searching the vessel, nothing was reported stolen.","NA",Bulk Carrier,"NA",imb
2020-02-27,08:24 UTC,12.685,-8.167777777777777,Attempted,Around 48.24nm NNW of Luanda,AGO,AGO,58.80903685073623,13.198008660000085,-8.02157968499995,"27.02.2020: 0824 UTC: Posn: 08:10.4S – 012:41.6E, Around 48.24nm NNW of Luanda, Angola.  
Eight pirates in a small boat approached and attempted to board a product tanker underway. All non-essential crew mustered in the citadel and CSO notified. Master commenced evasive manoeuvres, resulting in the pirates aborting the approach. Vessel and crew safe.","NA",Product Tanker,"NA",imb
2020-03-01,05:40 UTC,-77.20083333333334,-12.018888888888888,Attempted,Callao Anchorage,PER,PER,5.337365996203373,-77.16649329299992,-12.053317966999941,"01.03.2020: 0540 UTC: Posn: 12:01.8S – 077:12.3W, Callao Anchorage, Peru.
Duty crew on routine safety rounds onboard an anchored bulk carrier noticed two small boats secured near the bow and three persons climbing the anchor chain. One person was seen waiting in the boat. Alarm raised and all crew moved towards the forecastle. Seeing the alerted crew, the persons retreated and escaped in their boats.","NA",Bulk Carrier,Anchored,imb
2020-03-04,03:45 UTC,-1.6852777777777779,4.9,Boarded,Takoradi Anchorage,GHA,GHA,4.720863367131467,-1.7066544259999432,4.936916408000059,"04.03.2020: 0345 UTC: Posn: 04:54.0N – 001:41.7W, Takoradi Anchorage, Ghana.
Robbers in two wooden boats approached and boarded an anchored general cargo ship, stole ship’s properties and escaped. Alarm raised and extra lookouts posted. Incident reported to Port Control and the Ghana Authorities boarded the vessel for investigation.","NA",General Cargo,Anchored,imb
2020-03-05,07:30 UTC,1.6,5.367222222222222,Attempted,Around 49nm SE of Lome,GHA,TGO,84.46390831824256,0.9865828790000819,5.820746161000045,"05.03.2020: 0730 UTC: Posn: 05:22.2N – 001:36.0E, Around 49nm SE of Lome, Togo.
Master onboard a product tanker underway noticed a skiff on a parallel course. On altering her course, the skiff was seen altering course also and approaching the tanker. Alarm raised and the non-essential crew members mustered in the citadel. As the skiff closed in, ten persons were noticed in the skiff. A weapon was observed in the skiff as well. The Master increased speed and commenced evasive manoeuvres, resulting in the skiff aborting the approach. Vessel and crew safe.","NA",Product Tanker,"NA",imb
2020-03-05,12:46 UTC,2.343888888888889,5.603611111111111,Boarded,Around 45nm SSW of Cotonou,BEN,BEN,79.58502871914757,2.226817254000082,6.313666083000044,"05.03.2020: 1246 UTC: Posn: 05:36.13N – 002:20.38E, Around 45nm SSW of Cotonou, Benin.
Six armed persons boarded a product tanker underway. Distress signal activated and regional authorities notified. All non-essential crew mustered in citadel. The Benin Navy responded, boarded the tanker and rescued the crew. One crew reported kidnapped. On 30 Mar 2020, the Owners confirmed that the kidnapped crew was released safely on 28.03.2020.","NA",Product Tanker,"NA",imb
2020-03-07,01:50 UTC,-4.031960042317713,5.2728203562675775,Boarded,Abidjan Anchorage,CIV,CIV,0.30574791150357356,-4.029204881999931,5.272691148000092,"07.03.2020: 0150 UTC: Posn: 05:16.0N – 004:02.2W, Abidjan Anchorage, Ivory Coast.
A robber in a canoe approached and boarded an anchored offshore tug. The alert crew noticed the presence of the robber and raised the alarm. All crew mustered and a security search was carried out throughout the vessel. Port Control informed and a security boat was sent to the location. It was reported that a mobile phone was stolen from the vessel.","NA",Offshore Supply Ship,Anchored,imb
2020-03-11,21:00 UTC,125.2,6.083333333333333,Boarded,General Santos Harbour Anchorage,PHL,PHL,1.6129367462831086,125.19141686300009,6.095119533000059,"11.03.2020: 2100 UTC: Posn: 06:04.95N – 125:11.96E, General Santos Harbour Anchorage, Philippines.
Duty officer and duty A/B on board an anchored tanker noticed some movements on the forecastle and raised the alarm. Hearing the alerted crew, the persons escaped. Incident reported to Port Control. A search was carried out. The padlock to the Bosun store was reported broken. Nothing reported stolen.","NA",Product Tanker,Anchored,imb
2020-03-13,13:10 UTC,98.7713888888889,3.925,Boarded,Belawan Anchorage,IDN,IDN,9.62237826380002,98.70026879800008,3.8753043450000746,"13.03.2020: 1310 UTC: Posn: 03:55.50N – 098:46.30E, Belawan Anchorage, Indonesia.
Duty watchman onboard an anchored container ship noticed an armed robber on the forecastle.  He immediately informed the duty officer who sounded the alarm. Hearing the alarm and seeing the alerted crew, the robber escaped by boat. A second robber was spotted escaping via the anchor chain. Crew mustered and a search was carried out. Nothing reported stolen.","NA",Container,Anchored,imb
2020-03-13,08:15 UTC,-77.18238830566406,-12.051408050951387,Boarded,Callao Anchorage,PER,PER,1.7435229947691773,-77.16649329299992,-12.053317966999941,"13.03.2020: 0815 UTC: Posn: 12:01.6S - 077:16.4W, Callao Anchorage, Peru.
Nine robbers, in three small boats, came alongside and boarded an anchored reefer ship. They took hostage three crew members, tied them up and assaulted them. Alarm raised. Seeing the alerted crew, the robbers escaped with stolen ship's stores. During the incident, two crew members received injuries. The incident reported to Port Authorities.","NA",Refrigerated Cargo,Anchored,imb
2020-03-15,16:05 UTC,12.313888888888888,-6.081388888888889,Attempted,Soyo Anchorage,AGO,AGO,1.0217703210390938,12.312654793000092,-6.090545471999917,"15.03.2020: 1605 UTC: Posn: 06:04.53S – 012:18.50E, Soyo Anchorage, Angola.
OOW onboard an anchored offshore supply vessel noticed 12 armed persons in a wooden boat attempting to board. Alarm activated and the persons aborted the attempt and moved away. Port Authorities notified and a security boat was dispatched to the location.","NA",Offshore Supply Ship,Anchored,imb
2020-03-15,20:30 UTC,103.43333333333334,1.1691666666666667,Boarded,Singapore Straits,IDN,IDN,6.476484875090601,103.38982181100005,1.1302757830000587,"15.03.2020: 2030 UTC: Posn: 01:10.9N – 103:26.0E, Singapore Straits.
Three robbers armed with crowbar and pipes boarded a bulk carrier underway. The engine crew noticed the robbers and managed to lock them inside the engine room workshop. Alarm raised and crew mustered. Two accomplices in a skiff tried to approach the vessel but were repelled by the crew. Singaporean and Indonesian Authorities notified. Two Indonesian Authority armed guards boarded the vessel and arrested the three robbers.","NA",Bulk Carrier,"NA",imb
2020-03-17,03:30 UTC,-50.8721923828125,0.11535636737820079,Boarded,Macapa Anchorage,BRA,BRA,6.756802452093801,-50.85399329299992,0.1736514340000781,"17.03.2020: 0330 UTC: Posn: Macapa Anchorage, Brazil.
Duty AB on routine rounds onboard an anchored bulk carrier noticed a small boat near the bow and notified the OOW. As he headed forward to check, three robbers intercepted him and took him hostage. The OOW raised the alarm when he noticed some movements near the forecastle and the AB did not respond to his calls on the walkie-talkie. Crew mustered and moved forward. Hearing the alarm and seeing the crew alertness, the robbers released the captured AB and escaped with the AB’s walkie-talkie and ship’s stores.","NA",Bulk Carrier,Anchored,imb
2020-03-19,00:45 UTC,3.3583333333333334,6.302222222222222,Boarded,Lagos Anchorage,NGA,NGA,10.486502075190584,3.326182488000086,6.391424872000073,"19.03.2020: 0045 UTC: Posn: 06:18.80N – 003:21.30E, Lagos Anchorage, Nigeria.
A robber boarded an anchored tanker. Duty crew spotted the robber and raised the alarm. Crew mustered. Hearing the alarm, the robber escaped with stolen cargo. Port control and Nigerian navy notified. A patrol boat was dispatched and Nigeria Naval personnel boarded the vessel for investigations.","NA",Product Tanker,Anchored,imb
2020-03-20,05:30 UTC,11.767222222222223,-4.716944444444445,Boarded,Pointe Noire Northern Anchorage,COG,COG,4.345024189498802,11.781633493000072,-4.68040908699993,"20.03.2020: 0130 - 0530 UTC: Posn: 04:43.1S - 011:46.2E, Pointe Noire Northern Anchorage, The Congo.
Unnoticed, robbers boarded an anchored container vessel via the anchor chain, stole ship’s properties and escaped. Incident reported to local Port Control.","NA",Container,Anchored,imb
2020-03-22,18:85 UTC,121.00204467773438,13.692690587327043,Boarded,Batangas Port,PHL,PHL,5.085296466650177,121.04883873800009,13.688299872000073,"22.03.2020: 1885 UTC: Posn: Batangas Port, Philippines.
Duty crew onboard a berthed product tanker noticed a robber with a long knife near the forecastle and immediately informed the OOW. Alarm raised and all crew mustered. Seeing the alerted crew, the robber escaped. Vessel and crew safe.","NA",Product Tanker,Berthed,imb
2020-03-22,05:57 UTC,8.4225,0.5558333333333332,Boarded,Around 62nm WNW of Libreville,GAB,GAB,98.21993391434839,9.304860873000052,0.5589053410000702,"22.03.2020: 0557 UTC: Posn: 00:33.21N – 008:25.21E, Around 62nm WNW of Libreville, Gabon.
Pirates boarded a container ship underway. Most crew managed to retreat into the citadel. Regional Authorities notified and assistance was dispatched to the ship. When the crew emerged from the citadel seven crew were reported missing.","NA",Container,"NA",imb
2020-03-25,10:06 UTC,5.585555555555556,3.118611111111111,Attempted,Around 75nm SSW of Bayelsa,NGA,NGA,140.1644071651916,6.004893425000091,4.314113674000055,"25.03.2020: 1006 UTC: Posn: 03:07.7N – 005:35.8E, Around 75nm SSW of Bayelsa, Nigeria.
Seven armed pirates in a black speed boat approached and attempted to board a bulk carrier underway. Alarm raised and all non-essential crew mustered in the citadel. Master activated SSAS alert, increased speed and commenced evasive manoeuvres, resulting in the pirates aborting the approach. Vessel and crew safe.","NA",Bulk Carrier,"NA",imb
2020-03-26,08:30 UTC,2.3505555555555557,5.985555555555555,Attempted,Around 21nm SSW of Cotonou,BEN,BEN,38.55855996867093,2.306976759000065,6.33148834800005,"26.03.2020: 0830 UTC: Posn: 05:59.8N – 002:21.2E, Around 21nm SSW of Cotonou, Benin.
Around five persons in a speed boat approached a product tanker underway. PA announcement was made, accommodation locked down and all non-essential crew mustered in the citadel. Master increased speed and commenced evasive manoeuvres, resulting in the pirates aborting the approach and moving away. Vessel and crew safe.","NA",Product Tanker,"NA",imb
2020-03-27,14:30 UTC,72.33333333333333,21.400277777777777,Boarded,Around 8nm East of Alang,IND,IND,12.748569459916473,72.21989993600005,21.44472890800006,"27.03.2020: 1430 UTC: Posn: 21:24.1N – 072:20.0E, Around 8nm East of Alang, India.
Crew onboard a tug towing the barge noticed unauthorised persons boarding the barge, stealing barge properties and escaping. Alarm raised and incident reported to VTS and Coast Guard, who dispatched a boat to investigate.","NA",Support,"NA",imb
2020-03-27,17:00 UTC,6.9025,2.751666666666667,Fired Upon,Around 97nm South of Bonny Island,STP,STP,128.85991881771244,7.3852645190000885,1.6923281920000477,"27.03.2020: 1700 UTC: Posn: 02:45.6N – 006:54.9E, Around 97nm South of Bonny Island, Nigeria.
About ten pirates armed with AK-47 in a skiff doing 21 knots, chased and fired upon a container ship underway. Master raised the alarm, activated distress alert, increased speed and took evasive manoeuvres, resulting in the pirates aborting the attempted attack and moving away. The crew and ship are safe.","NA",Container,"NA",imb
2020-04-04,14:30 UTC,114.41722222222222,-3.7016666666666667,Boarded,Taboneo anchorage,IDN,IDN,20.25938152320165,114.53687584700003,-3.5634091129999206,"04.04.2020: 1430 UTC: Posn : Taboneo Anchorage, Indonesia.
Robbers boarded an anchored bulk carrier, stole ship’s equipment and escaped. Incident reported to port control. A police patrol boat arrived and conducted an investigation.","NA",Bulk Carrier,Anchored,imb
